question,explanation_a__score,explanation_a__reason,explanation_b__score,explanation_b__reason
how do scientists know that the red shift means the universe is expansing and it doesnt mean that other stars are moving away from us through empty space?,0.7310585903489892,"The passage uses an active metaphor by comparing the universe's expansion to a balloon with stickers moving apart as it inflates. This non-literal framing changes how the concept of universal expansion is understood, introducing a novel domain shift from a simple physical object (balloon) to a complex astronomical phenomenon (universe). The metaphor is not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for an active metaphor.",0.7310585727705126,"The passage uses an active metaphor by comparing the universe to a giant balloon being inflated, which introduces a novel domain shift from a physical object to the abstract concept of cosmic expansion. This non-literal framing alters the understanding of the universe's expansion, making it an active metaphor according to the evaluation criteria."
can you die from a magnet? how strong does it have to be?,0.957912273285902,"The passage uses active metaphors by framing magnetism in terms of superhero powers, creating a non-literal conceptual framing that changes how magnetism is understood. The metaphorical language includes comparisons like 'a magnet's force can be strong enough to move objects around' and 'like a strong gust of wind that could knock over a fragile structure,' which introduce novel, domain-shifting figurative framing. These elements align with the criteria for active metaphors, as they depend on non-literal conceptual framing and alter the understanding of the target concept.",0.0,"The passage provides a literal and factual description of the potential dangers of strong magnets, without employing any non-literal or figurative language. There is no active metaphor present, as the text does not rely on a non-literal conceptual framing to alter the understanding of the subject matter."
"when a government or company wants to launch a new satellite, how do they know its orbit won’t make it crash into another satellite? is there some kind of universal database that shows where everything is up there?",0.962673113726775,"The passage uses an active metaphor by framing the Earth's orbit as a bustling city with satellites as cars on a busy highway. This non-literal conceptual framing changes how the satellite orbits are understood, introducing a novel domain shift from urban traffic to space navigation. The metaphor is further extended with the analogy of a giant puzzle, enhancing the figurative language. The passage does not rely on idiomatic expressions and cannot be interpreted literally without losing its intended meaning.",0.9770226303826816,"The passage uses an active metaphor by comparing satellite collision avoidance to a 'cosmic game of chess.' This introduces a non-literal conceptual framing that changes how the process is understood, highlighting the strategic and calculated nature of the task. The metaphor is novel due to the domain shift from a board game to space operations, making it an active metaphor."
do animals have a sense of time as we do?,0.9770226314698789,"The passage uses an active metaphor by framing time as a 'never-ending river' and humans' perception of it as having a 'personal GPS.' This non-literal conceptual framing changes how the target concept of time is understood, introducing a novel domain shift from physical navigation to temporal perception. The metaphor is not idiomatic or frozen, as it creatively links the flow of time to a river and human perception to navigation tools, which is not a conventional expression.",0.0,"The passage provides a literal explanation of how animals perceive time differently from humans, focusing on natural cues and circadian rhythms. There is no non-literal conceptual framing or domain shift present, and the description remains within the realm of factual, scientific explanation without invoking metaphorical language."
what happens to water when it freezes and can't expand?,0.0,The passage provides a literal and scientific explanation of the phase transition of water from liquid to solid. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The description is purely factual and does not depend on figurative language.,1.0,"The passage uses an active metaphor by framing water molecules as 'tiny dancers on a stage,' which is a non-literal conceptual framing that changes how the behavior of water molecules is understood. The metaphor is novel due to the domain shift from molecular behavior to a dance performance, which is not a conventional or idiomatic expression. The metaphorical language is maintained throughout the passage, enhancing the understanding of the freezing process and the expansion of water in a confined space. This aligns with the evaluation steps for identifying active metaphors."
could a woman deform her breasts if she sleeps on her stomach every night?,0.0,"The passage provides a literal explanation about the effects of sleeping positions on breast shape, with no use of non-literal or figurative language. It lacks any active metaphorical framing or domain shift, and the content is purely factual and descriptive.",1.0,"The passage uses active metaphors by framing breasts as 'delicate flowers' and 'balloons,' which introduces a non-literal conceptual framing that changes how the target concept is understood. The metaphorical language is novel and involves a domain shift, as it uses imagery from nature and objects to describe the physical effects of sleeping positions on breast tissue. This framing alters the understanding of the concept and cannot be interpreted literally without losing meaning, fulfilling the criteria for an active metaphor."
why don't we remember anything from when we're babies?,1.0,"The passage uses an active metaphor by framing the brain as a library, which is a non-literal conceptual framing that changes how the brain's function of memory storage is understood. The metaphor is novel due to the domain shift from a physical library to the abstract concept of memory storage, and it is not a conventional or idiomatic expression. The metaphorical language, such as 'empty shelves,' 'collecting memories like books,' and 'librarian who decides,' clearly depends on non-literal framing and cannot be interpreted literally without losing meaning.",0.9579122677288678,"The passage uses an active metaphor by comparing memory storage in the brain to organizing books in a library, with the hippocampus likened to a librarian. This non-literal framing changes how the concept of memory storage is understood, introducing a novel domain shift from cognitive neuroscience to library organization. The metaphor is not idiomatic or frozen, as it provides a unique perspective on memory development, making it an active metaphor."
"does a steel bar resist bending until a certain amount of force is applied, or does all force bend it, however slightly?",0.0,"The passage provides a literal explanation of the physical properties of a steel bar under force, using standard technical terminology such as 'elastic deformation' and 'plastic deformation.' There is no non-literal conceptual framing or domain shift present, and the description can be fully understood literally without invoking a metaphorical interpretation.",0.7772998560157663,"The passage uses active metaphors by comparing a steel bar to a tree branch and atoms to a crowd of people, introducing non-literal conceptual framing. These comparisons involve domain shifts, as they apply familiar concepts (tree branch, crowd) to the domain of material science, altering the understanding of flexibility and atomic arrangement. The metaphors are not idiomatic or frozen, and the passage cannot be interpreted fully literally without losing the intended meaning."
are organisms that regrow appendages like flatworms and starfish at risk of diseases like cancer?,0.9324533093296393,"The passage contains active metaphors with clear domain shifts. The regenerative power of flatworms and starfish is compared to a 'superpower,' and cells are likened to a 'well-organized army' and a 'well-oiled machine,' introducing non-literal conceptual framings. The metaphor of cancer cells as 'rogue soldiers' further shifts the domain from biology to military, altering the understanding of cellular behavior. These metaphors are not idiomatic or frozen, and they cannot be interpreted literally without losing meaning, fulfilling the criteria for active metaphors.",0.0,"The passage provides a literal explanation of the biological process of regeneration in organisms like flatworms and starfish. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The language used is technical and descriptive, focusing on the mechanisms of regeneration and its implications for disease prevention, without introducing figurative language."
a doctor will clean an injection site before giving a shot - why doesn't a dentist need to do so before a numbing shot? don't our mouths generally have more bacteria than our arm/leg skin?,0.0,"The passage provides a literal explanation of medical procedures related to cleaning injection sites and does not employ any non-literal conceptual framing or active metaphor. The language is straightforward and descriptive, focusing on factual information about bacteria and infection prevention without introducing any figurative language or domain shifts.",0.5312093733737562,"The passage uses active metaphors by comparing the skin to a 'protective shield' and a city with a 'strong wall,' which introduces a non-literal conceptual framing that changes how the skin's protective function is understood. The analogy of the mouth's skin as a 'robust defense system' further shifts the domain from biological to military, enhancing the metaphorical framing. These elements meet the criteria for active metaphors with domain shifts, thus aligning with the evaluation steps."
how much is the gravity of the sun decreasing because of the mass converted to energy through nuclear fusion?,0.5312093733737562,"The passage contains active metaphors, such as 'the Sun as a giant cosmic furnace' and 'gravity... like how a magnet attracts metal objects,' which involve non-literal conceptual framing. These metaphors introduce a domain shift by comparing the Sun to a furnace and gravity to magnetism, altering the understanding of these scientific concepts. The metaphors are not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for active metaphors.",0.0,"The passage provides a literal explanation of the process of nuclear fusion in the sun and its effects on gravity, without employing any non-literal conceptual framing or domain shift. The description is purely scientific and does not involve any active metaphorical language."
is there any dark matter in my room right now?,1.0,"The passage uses active metaphors by framing the room as a 'cosmic stage' and dark matter as a 'silent actor' and 'puppeteer,' which introduces a non-literal conceptual framing. This changes how dark matter is understood, highlighting its invisible yet influential role in the universe. The metaphors are novel due to the domain shift from theatrical performance to cosmic phenomena, making them active and not idiomatic or frozen.",0.946596669446901,"The passage uses an active metaphor by comparing dark matter to an 'invisible ghost in the room,' which is a non-literal conceptual framing that changes how dark matter is understood. This metaphor introduces a novel domain shift by using the concept of a ghost to describe the elusive nature of dark matter, which is not a conventional or idiomatic expression. The metaphor is active as it alters the understanding of dark matter's presence and interaction in a way that cannot be preserved under a literal reading."
"why do people go bald on the top of their heads, but not the sides?",1.0,"The passage uses an active metaphor by comparing hair follicles to plants in a garden, with a clear domain shift from biology to gardening. This non-literal framing changes the understanding of hair loss by describing the follicles on the top of the head as 'delicate flowers' and those on the sides and back as 'hardy bushes,' which cannot be interpreted literally. The metaphor is novel and alters the conceptualization of male pattern baldness, meeting the criteria for an active metaphor.",0.9999999999999998,"The passage uses active metaphors by framing the scalp as a garden and hair follicles as plants, which is a non-literal conceptual framing that changes how hair growth is understood. The metaphor is novel due to the domain shift from gardening to hair growth, and it cannot be interpreted literally without losing meaning. The use of 'gardeners' as hormones and 'conveyor belt' for hair growth further supports the active metaphor status."
has the growing % of the population avoiding meat consumption had any impact on meat production?,0.8519528019683106,"The passage uses an active metaphor by employing the image of a seesaw to describe the balance between meat demand and supply. This non-literal conceptual framing changes how the target concept is understood, as it illustrates the dynamic and responsive nature of the market. The metaphor is novel due to the domain shift from a physical playground object to economic market dynamics, which is not a conventional usage. The passage cannot be interpreted fully literally without losing the intended meaning, confirming its status as an active metaphor.",0.3775406687981454,"The passage primarily describes a literal sequence of events in the food industry without relying on non-literal conceptual framing. The phrase 'like a domino effect' is a conventional idiom used freely across domains, thus considered frozen and not an active metaphor. The rest of the passage can be interpreted literally without loss of meaning."
why does stretching feel so good?,1.0,"The passage contains multiple active metaphors with clear domain shifts. The metaphor of muscles as 'sleepy giants' and stretching as a 'wake-up call' introduces a non-literal conceptual framing that changes how muscle activity is understood. Additionally, the comparison of endorphins to 'nature's own painkillers' and the analogy of muscles as a 'busy highway' with stretching as 'opening up traffic lanes' further exemplify active metaphors. These metaphors are not idiomatic or frozen, and they alter the understanding of the concepts involved.",0.0,"The passage provides a literal explanation of the physiological benefits of stretching, such as improving flexibility, increasing blood flow, and releasing endorphins. There is no non-literal conceptual framing or domain shift present that would qualify as an active metaphor. The description remains within the realm of literal and factual information about stretching and its effects on the body."
why do psychedelic mushrooms produce psychoactive chemicals?,0.9890130563776502,"The passage uses active metaphors by framing the brain as a 'bustling city' and psychedelic mushrooms as 'special messengers' carrying 'unique packages.' This non-literal conceptual framing changes how the brain's function and the effects of psilocybin are understood, meeting the core metaphor test. The novelty arises from the domain shift of urban and communication metaphors applied to neuroscience, which is not conventional. The metaphorical analogy of keys and locks further supports the active metaphor status, as it introduces a novel framing of chemical interactions in the brain.",0.24508501313237172,"The passage uses a literal explanation of the biological function of psychedelic mushrooms and their chemicals. The phrase 'Think of it as their way of protecting themselves in the wild' is an analogy but does not introduce a novel or domain-shifting figurative framing. The explanation remains within the biological domain without invoking a non-literal conceptual framing that changes understanding, thus not qualifying as an active metaphor."
"are there ""deserts"" (vast areas that don't provide any life-sustaining resources) in the ocean?",0.914900950352329,"The passage uses an active metaphor by framing oligotrophic zones in the ocean as 'underwater deserts,' which is a non-literal conceptual framing that changes how these zones are understood. This metaphor involves a domain shift from terrestrial deserts to oceanic regions, highlighting the scarcity of nutrients in a novel way. The metaphor is not idiomatic or frozen, as it introduces a new perspective on oceanic nutrient scarcity, making it an active metaphor.",0.1645164608483867,"The passage uses the term 'oceanic deserts' to describe regions in the ocean with low nutrients, drawing a parallel to terrestrial deserts. However, this is a conventional metaphor and does not involve a novel domain shift or active figurative language. The description is processed without invoking a non-literal source domain, aligning with the definition of a frozen metaphor."
"if the earth is 4.5 billion years old, shouldn't the oceans have higher salt content?",1.0,"The passage uses an active metaphor by framing the Earth as a bustling city and water molecules as residents, which is a non-literal conceptual framing that changes how the target concept (Earth's water cycle) is understood. The metaphor is further extended by comparing salt to visitors, introducing a novel domain shift from urban life to natural processes. This framing is not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for an active metaphor.",0.0,"The passage provides a literal explanation of the salt balance in the Earth's oceans using a straightforward analogy of a bucket, which does not introduce a novel or domain-shifting metaphor. The explanation can be fully understood literally without invoking a non-literal conceptual framing, thus failing the core metaphor test."
"what does a ""star"" look like in the moments before it achieves fusion?",1.0,"The passage contains active metaphors with clear domain shifts. The 'cosmic dust bunny' and 'celestial pressure cooker' metaphors introduce non-literal conceptual framings that change how the protostar phase is understood, using familiar objects to describe cosmic phenomena. The 'cosmic egg' analogy further enhances this by likening the protostar's transformation to a hatching process, which is not a literal description and alters the understanding of the star's formation.",1.0,"The passage uses active metaphors by framing a star as a bustling city and atoms as its inhabitants, creating a non-literal conceptual framing. The description of atoms as building blocks and the city as a chaotic market introduces a novel domain shift, altering the understanding of nuclear fusion. The use of analogies like a pot of water simmering and a fireworks explosion further supports the active metaphorical framing, making the passage dependent on non-literal language."
"why are dragonfruit seeds randomly organised, when most other fruits take a symmetrical pattern?",0.0,"The passage provides a literal explanation of fruit development and seed arrangement without employing non-literal conceptual framing or domain shifts. It describes the biological processes in a straightforward manner, lacking any active metaphorical language.",1.0,"The passage uses an active metaphor by comparing a fruit to a bustling city, with seeds as residents, which is a non-literal conceptual framing. This metaphor changes how the target concept (the arrangement of seeds in a dragonfruit) is understood by introducing a novel domain shift from urban planning to fruit development. The metaphor is not idiomatic or frozen, as it creatively describes the unique seed arrangement in dragonfruit through the lens of city life and exploration, which cannot be interpreted literally without losing the intended meaning."
"if all mosquitoes vanished form the face of the earth, how badly would the world food chains collapse?",0.0,The passage provides a literal and factual description of the ecological role of mosquitoes and the potential impact of their disappearance. It does not employ any non-literal conceptual framing or figurative language that would qualify as an active metaphor. The language is straightforward and lacks any domain shift or novel metaphorical expression.,0.7772998508568416,"The passage uses an active metaphor by comparing mosquitoes to 'tiny messengers' in a bustling city, which is a non-literal conceptual framing that changes how mosquitoes are understood in the ecosystem. This metaphor introduces a novel domain shift by likening ecological roles to communication roles, which is not a conventional or idiomatic expression. The metaphor is active as it alters the understanding of mosquitoes' ecological function, and the meaning cannot be preserved under a literal reading."
what is the lifespan of data on a hard drive if the drive is rarely turned on?,0.7549149813536518,"The passage uses an active metaphor by comparing a hard drive to a bookshelf, with data as book pages. This non-literal framing changes how the concept of data storage is understood, introducing a novel domain shift from digital storage to a physical library. The metaphor is active as it relies on this conceptual framing to explain data deterioration, which cannot be interpreted literally without loss of meaning.",1.0,"The passage uses an active metaphor by framing a hard drive as a bustling city, with data as residents. This non-literal conceptual framing changes how the lifespan of data is understood, using a domain shift from urban life to technology. The metaphor is novel and not idiomatic, as it creatively compares the inactivity of data to a city in hibernation, which is not a conventional expression. The metaphorical analogy is maintained throughout, altering the understanding of data preservation in a non-literal way."
how does something as large as a city affect the crust/mantle below it? could a city become so large and heavy that it would collapse or compress the earth underneath?,0.622459324198198,"The passage uses an active metaphor by comparing a city to a weight on a trampoline, which is a non-literal conceptual framing that changes how the impact of a city's weight on the Earth's crust is understood. This metaphor involves a domain shift from a simple physical analogy to a geological context, making it novel and expressive. The metaphor is not idiomatic or frozen, as it introduces a unique way of understanding the interaction between cities and the Earth's structure.",1.0,"The passage uses active metaphors by comparing the Earth's crust to a layer cake and a trampoline, and the city to a cookie, to illustrate the concept of subsidence and uplift. These comparisons involve a domain shift from geological processes to everyday objects, altering the understanding of how a city's weight affects the Earth's surface. The metaphors are not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for an active metaphor."
"if we can see 13.2 billion light years away with the ultra deep field, does that mean that the universe was that big 13.2 billion years ago?",0.8670357477770336,"The passage uses an active metaphor by comparing the expansion of the universe to a balloon inflating. This introduces a non-literal conceptual framing that changes how the expansion of the universe is understood, making it an active metaphor. The metaphor is novel due to the domain shift from a physical object (balloon) to a cosmological concept (universe expansion), which is not a conventional or idiomatic expression.",0.46879062662624377,"The passage uses a simile to compare the delay in waving at a concert to observing distant objects in space, but this is a literal analogy rather than a metaphor. The balloon analogy for the universe's expansion is also a literal comparison, not a domain-shifting metaphor. The explanations are straightforward and do not rely on non-literal conceptual framing, thus failing the core metaphor test."
is there an economic mechanism that prevents a few entities from acquiring all of the housing and renting it out?,0.0,"The passage does not contain any active metaphors. It describes economic mechanisms and housing market dynamics in a literal and straightforward manner without employing non-literal conceptual framing or domain shifts. The language used is standard and technical, focusing on competition, regulations, and policies, which are not metaphorical.",0.9465966745315054,"The passage uses active metaphors by framing the housing market with non-literal conceptualizations. The comparison of houses to 'slices of a delicious pizza' and the housing market to a 'seesaw' introduces novel, domain-shifting imagery that changes how the concepts are understood. These metaphors are not idiomatic or frozen, as they creatively apply familiar concepts to the economic domain, fulfilling the criteria for active metaphors."
why does steam sometimes rise from cold water?,0.9770226281664712,"The passage contains active metaphors, such as 'bubbles are like tiny messengers carrying heat away' and 'a mini dance party where water molecules are exchanging energy,' which use non-literal conceptual framing to describe heat transfer and evaporation. These metaphors introduce novel, expressive imagery that changes how the scientific process is understood, fulfilling the criteria for active metaphors.",0.0,"The passage provides a literal explanation of the condensation process, using a comparison to seeing breath on a cold day. It does not involve a non-literal conceptual framing or domain shift, and the explanation can be fully understood literally without invoking metaphorical language."
what exactly happens when an individual undergoes a drug-induced psychosis?,1.0,"The passage uses active metaphors to describe the brain as a bustling city and drugs as troublemakers, creating a non-literal conceptual framing that changes how drug-induced psychosis is understood. The metaphors involve a domain shift, such as comparing brain function to city traffic and communication, which is not a conventional usage. The passage relies on these metaphors to convey the chaotic impact of drugs on brain communication, making it impossible to interpret literally without losing meaning.",0.9740426450627305,"The passage contains an active metaphor with the phrase 'a temporary short-circuit in the brain's wiring,' which uses a non-literal conceptual framing from the domain of electrical systems to describe the effects of drug-induced psychosis on brain function. This metaphor introduces a novel domain shift, altering the understanding of the target concept by comparing the brain's disrupted communication to an electrical short-circuit, which is not a conventional or idiomatic expression."
"what triggers beta particles to form, and for what reason can they not penetrate substantially thick aluminium?",1.0000000000000002,"The passage uses active metaphors by framing particles as pedestrians and party guests, creating a non-literal conceptual framing that changes how particles are understood. The metaphorical language involves a domain shift, comparing atomic particles to human behaviors in a city and a party, which is not a conventional usage. This novel framing alters the understanding of particle behavior, making it an active metaphor.",1.0,"The passage contains an active metaphor with a domain shift. The comparison of beta particles to a cannon shooting out tiny bullets introduces a non-literal conceptual framing that changes how the process of radioactive decay is understood. Additionally, the analogy of trying to walk through a dense forest to describe the interaction of beta particles with aluminum atoms further supports the presence of an active metaphor. Both examples involve novel, expressive figurative language that alters the understanding of the scientific concepts involved."
do pets feel emotion toward owners?,0.0,"The passage does not contain an active metaphor. It discusses the emotional behaviors of pets in a literal and explanatory manner without employing non-literal conceptual framing or domain shifts. The language used is straightforward and descriptive, focusing on the comparison of human and animal emotions without introducing metaphorical elements.",0.0,"The passage does not contain an active metaphor. It describes the emotional connection between pets and their owners in a literal manner, without using non-literal conceptual framing or domain shifts. The language is straightforward and does not rely on figurative expressions to convey its message."
"why when i tilt a cup to slowly pour liquid out, does the liquid not fall straight down but seems to grab and runs down the outside of the cup instead?",1.0,"The passage uses active metaphors to describe scientific concepts. Surface tension is described as a 'magic force' and 'tight rubber band,' which are non-literal framings that change how the concept is understood. The water molecules are likened to 'tiny explorers' and 'a group of ants,' introducing novel, domain-shifting imagery. These metaphors are not idiomatic or frozen, and they alter the understanding of the scientific phenomena, meeting the criteria for active metaphors.",0.9324533107374444,"The passage uses active metaphors by describing surface tension as an invisible 'skin' and comparing the liquid's movement to a rollercoaster ride, which introduces a novel domain shift. The metaphorical framing alters the understanding of surface tension and liquid dynamics, making it non-literal and expressive. The analogy of a 'delicate dance' between gravity and surface tension further supports the active metaphor status."
"hypothetically, we're on a space ship moving toward planet / galaxy / sun 5 lightyears away. because what we see of it is 5 years in the past, when moving towards it, would the time in which we are seeing ""speed up"" due to us getting closer and the light still coming to us at a constant rate?",0.731058584489497,"The passage uses an active metaphor by comparing the experience of approaching a planet to watching a movie in fast-forward, which introduces a novel domain shift from cinematic experience to space travel. This non-literal framing alters the understanding of time dilation, making it an active metaphor.",0.32082129433083023,The passage uses a literal analogy comparing the delay in seeing billboards on a road trip to the delay in receiving light from a distant planet. This is a straightforward explanation of a scientific concept without employing a non-literal conceptual framing or domain shift. The description of light travel and time perception is literal and does not invoke an active metaphor.
"what's happening in my brain when i ask someone, ""what?"" then immediately realize what they said?",1.0,"The passage uses an active metaphor by framing the brain as a bustling city with districts, which is a non-literal conceptual framing that changes how the brain's function is understood. The metaphor is novel due to the domain shift from urban planning to cognitive processes, and it cannot be interpreted literally without losing its intended meaning. The use of city districts and traffic systems to describe brain functions is not a conventional or idiomatic expression, thus qualifying as an active metaphor.",0.9740426438382783,"The passage uses an active metaphor by comparing the brain's process of comprehension to assembling a puzzle. This non-literal framing changes how the concept of understanding is perceived, introducing a novel domain shift from cognitive processing to puzzle assembly. The metaphor is not idiomatic or frozen, as it creatively illustrates the brain's function in a way that cannot be interpreted literally without losing meaning."
why can other mammals stay underwater for so much longer in just one breath?,0.8670357563664174,"The passage uses an active metaphor by comparing human lungs to a small backpack and marine mammal lungs to huge storage tanks, introducing a non-literal conceptual framing that changes how the target concept is understood. This metaphor is novel due to the domain shift from everyday objects to biological functions, enhancing the understanding of lung capacity differences. The metaphorical analogy of a deep-sea treasure hunt further supports the active metaphor status by providing an expressive, domain-shifting figurative framing.",0.1480472055495773,"The passage uses a simile comparing marine mammals' diving ability to a more efficient car engine, but this is a straightforward analogy rather than an active metaphor. The comparison does not involve a novel domain shift or non-literal conceptual framing that changes understanding. The explanation remains literal and descriptive, focusing on biological adaptations without invoking a metaphorical source domain."
does a single atom cast a shadow?,0.0,"The passage does not contain an active metaphor. It describes the interaction of light with an atom in a literal and scientific manner, without employing non-literal conceptual framing or domain shifts. The mention of a shadow is used to explain a scientific concept rather than to create a metaphorical understanding.",0.04208773257151254,"The passage uses a simile to compare an atom to a solar system, which is a conventional analogy and not an active metaphor. The description of light interaction with electrons is literal and does not involve a non-literal conceptual framing that changes understanding. The explanation remains within the realm of scientific description without introducing novel or domain-shifting figurative language."
why do we shake when we flex a muscle and hold it still?,0.0,"The passage provides a literal explanation of muscle contraction and shaking, with no non-literal conceptual framing or domain shift. The description of muscle fibers contracting and relaxing is purely scientific and does not involve metaphorical language.",1.0,"The passage uses active metaphors by comparing muscles to 'a group of rowdy kids in a classroom' and 'a squirming fish in your hand,' which introduces a non-literal conceptual framing that changes how muscle behavior is understood. These comparisons involve a domain shift from human behavior and animal movement to muscle function, making them active metaphors. The metaphors are not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for an active metaphor."
what do physicists actually mean when they say that forces are unified at high energies?,1.0,"The passage uses an active metaphor by comparing fundamental forces in physics to instruments in an orchestra, creating a non-literal conceptual framing. This metaphor changes how the forces are understood by suggesting they harmonize like a symphony at high energies, which is a novel domain shift from music to physics. The metaphor is not idiomatic or frozen, as it introduces a unique perspective on the unification of forces, aligning with the criteria for an active metaphor.",1.0,"The passage uses active metaphors to describe complex scientific concepts. The comparison of forces to crayons blending at high energies introduces a novel domain shift from art to physics, altering the understanding of force unification. Additionally, the symphony analogy further enhances the metaphorical framing by comparing the unification of forces to musical harmony, which is not a literal interpretation. These elements demonstrate a non-literal conceptual framing that changes how the target concept is understood, fulfilling the criteria for an active metaphor."
why are our eyes able to quickly adjust to brightly lit environments but are much slower to adjust to dark environments?,1.0,"The passage uses active metaphors by comparing eyes to superheroes and their adjustment to lighting changes to a superhero adapting to a new battle scene. This non-literal framing changes how the concept of eye adjustment is understood, introducing a novel domain shift from human physiology to superhero behavior. The metaphorical analogy of eyes as superheroes and the comparison to opening windows or putting on sunglasses further supports the active metaphor status.",0.348645142101806,"The passage uses a simile to compare the eyes to a camera, but it does not introduce a novel or domain-shifting metaphor. The comparison is straightforward and does not alter the understanding of the concept in a non-literal way. The description of the eye's function remains literal and technical, without invoking a non-literal source domain."
what is the difference between animals that are made of colonies of smaller organisms and animals that are not?,0.4687906266262437,"The passage uses a simile to compare a city to an organism and a skyscraper to a single organism, but it does not introduce a novel or domain-shifting metaphor. The comparisons are straightforward and do not rely on non-literal conceptual framing that changes understanding. The language is descriptive and explanatory rather than metaphorical, and the similes do not meet the criteria for active metaphors as they do not alter the conceptual understanding of the target concepts.",0.0,"The passage provides a literal explanation of colonial and solitary organisms without employing non-literal conceptual framing or domain shifts. It describes biological concepts in a straightforward manner, lacking any active metaphorical language."
does your eyesight actually get worse if you read in the dark for extended periods of time or often do so? why or why not?,1.0,"The passage uses active metaphors by comparing eyes to a camera and reading in the dark to taking a photo without enough light, as well as driving a car without headlights. These comparisons introduce a non-literal conceptual framing that changes how the target concept (eye strain from reading in the dark) is understood. The metaphors involve a domain shift from photography and driving to vision, making them active and novel.",0.8175744850834648,"The passage includes an active metaphor by comparing the effort of eye muscles in low light to a muscle lifting heavy weights, which introduces a novel domain shift from physical exertion to eye strain. This non-literal framing alters the understanding of eye strain, making it an active metaphor."
"how long would bodies be preserved on the moon? if astronauts died there, what would happen to their bodies?",0.9525741301883566,"The passage uses active metaphors by describing the moon as a 'giant freezer' and a 'giant mausoleum,' which are non-literal conceptual framings that change how the moon is understood. These metaphors involve a domain shift, as they apply familiar concepts of a freezer and mausoleum to the lunar environment, which is not a conventional domain for these terms. The metaphors are not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for active metaphors.",0.07585817688736327,"The passage does not contain an active metaphor. The description of bodies being preserved on the Moon is a literal explanation of the environmental conditions affecting decomposition. The phrase 'natural form of mummification' is an analogy but does not introduce a novel or domain-shifting figurative framing, as it is a straightforward comparison to a known preservation process. The passage relies on factual, scientific descriptions rather than non-literal conceptual framing."
is it possible for an atomic sized black hole to exist in our galaxy? if yes could it's energy be harnessed at all?,0.0,"The passage does not contain any active metaphors. It provides a literal and technical explanation of black holes and their energy potential, without employing non-literal conceptual framing or domain shifts. The language used is standard scientific terminology, and there is no figurative language that alters the understanding of the concepts discussed.",0.8519528019683106,"The passage uses active metaphors by comparing a black hole to a 'cosmic vacuum cleaner' and an atomic-sized black hole to 'trying to create a whirlpool in a calm pond with a single drop of water.' These metaphors involve non-literal conceptual framing that changes how the target concepts are understood, with clear domain shifts from household objects and natural phenomena to cosmic and atomic scales. The metaphors are novel and not idiomatic, thus aligning with the evaluation criteria for active metaphors."
if someone is above the clouds (ex: atop a mountain) is it still possible to be struck by lightning?,0.0,"The passage provides a literal explanation of how lightning can strike above the clouds, without employing any non-literal conceptual framing or domain shift. It describes the physical process of lightning in a straightforward manner, lacking any active metaphorical language.",0.6224593312018546,"The passage uses an active metaphor by comparing lightning to a powerful electrical current that can jump from cloud to cloud or from cloud to ground, similar to a spark jumping between metal objects. This introduces a non-literal conceptual framing that changes how the target concept (lightning) is understood, emphasizing its unpredictability and reach. The metaphor is novel due to the domain shift from electrical currents to natural phenomena, and it cannot be interpreted literally without losing the intended meaning."
"why are some drugs can treat both neurological disorders and mental disorders? for example, valproate acts both as an anticonvulsant and as an mood-stabilizer. does it implies that the cause of (some) neurological disorders and the cause of (some) mental disorders are the same or highly related?",1.0,"The passage uses active metaphors by framing the brain as a bustling city with districts, construction sites, and traffic jams, which are non-literal conceptual framings that change how neurological and mental disorders are understood. The metaphors are novel due to the domain shift from urban planning to brain function, and they cannot be interpreted literally without losing meaning. The use of 'traffic cop' and 'construction worker' for drug actions further supports the active metaphor status.",0.0,The passage provides a literal explanation of how certain drugs like valproate can treat both neurological and mental disorders due to shared pathways in the brain. It does not employ non-literal conceptual framing or domain-shifting language that would qualify as an active metaphor. The explanation is straightforward and does not rely on figurative language to alter the understanding of the concepts discussed.
why aren't 50% of us left handed?,0.5,"The passage uses a simile ('like having two different chefs in the kitchen') to explain brain lateralization, but it does not introduce a novel or domain-shifting metaphor. The comparison is straightforward and does not alter the understanding of the concept in a non-literal way. The rest of the passage is a literal explanation of brain development and handedness.",0.0,"The passage provides a literal explanation of hand preference using biological and environmental factors. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The bell curve analogy is a straightforward statistical description, not a metaphorical framing."
